FECHA,Mh_PRECURSOR,Mv_PRECURSOR,Dh_TOTAL,F_DENSITY,Delta_foF2_1,slope_foF2_1,foF2_max_SW,foF2_min_SW,foF2_drop_SW,num_muestras_foF2,delta_inicio_min,delta_fin_min,extremos_validos,hora_inicio_real,hora_fin_real,tiempo_real_min,num_registros,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18,TARGET,VECES_SUPERO_UMBRAL,S4_MAX,S4_MEAN,TOTAL_MEDICIONES,HORA_PICO,PRN_PICO
2013-05-14,414.2,0.275,33.0,8.933333333333332,-1.0,-0.0083333333333333,9.4,8.3,1.0999999999999996,9.0,0.0,0.0,True,2013-05-14 17:00:00,2013-05-14 19:00:00,120.0,9.0,3.975,0.4,1.65,-1.6975,-0.74,-0.3889999999999999,336.25,2.98607881119482,-1.7,-5.75,-12.0,2.0925,2.38,3.4750000000000005,18.5,20.0,111.0,151.1,4.0,6.0,0.0,0.0,0.3442,0.0519,1819.0,2013-05-14 19:50:04,G17
2013-05-15,455.0,0.5816666666666668,69.80000000000001,8.666666666666666,-1.6000000000000003,-0.0133333333333333,9.3,7.7,1.6000000000000003,9.0,0.0,0.0,True,2013-05-15 17:00:00,2013-05-15 19:00:00,120.0,9.0,4.875,4.4,-0.15,-2.4175000000000004,-2.16,0.2349999999999999,418.5,8.34665601703261,-6.4,6.5,6.0,3.3825,3.54,3.2,13.5,20.0,81.0,148.8,4.0,6.0,0.0,0.0,0.298,0.0434,1793.0,2013-05-15 21:40:04,G13
2013-05-16,443.8,0.3691666666666667,44.30000000000001,7.966666666666667,-1.6000000000000003,-0.0133333333333333,8.8,7.2,1.6000000000000003,9.0,0.0,0.0,True,2013-05-16 17:00:00,2013-05-16 19:00:00,120.0,9.0,-2.95,-4.7,1.4600000000000002,0.9275,2.13,-0.971,375.75,2.753785273643051,1.5,-31.0,-35.0,1.35,1.78,0.5999999999999999,28.0,33.0,168.0,148.0,4.0,6.0,0.0,0.0,0.291,0.0447,1643.0,2013-05-16 22:35:04,G07
2013-05-17,450.9,0.4991666666666665,59.89999999999998,8.544444444444444,-1.3999999999999997,-0.0116666666666666,9.2,7.8,1.3999999999999997,9.0,0.0,0.0,True,2013-05-17 17:00:00,2013-05-17 19:00:00,120.0,9.0,-0.5,-1.4,-0.2799999999999999,1.2475,1.52,0.083,380.5,2.516611478423583,-1.4,-15.25,-18.0,1.4675,1.51,-7.175000000000001,26.5,33.0,159.0,139.6,4.0,6.0,0.0,0.0,0.3418,0.0473,2573.0,2013-05-17 19:48:04,G17
2013-05-18,467.1,0.9783333333333336,117.40000000000003,8.333333333333332,-0.7000000000000002,-0.0058333333333333,9.1,7.7,1.3999999999999997,9.0,0.0,0.0,True,2013-05-18 17:00:00,2013-05-18 19:00:00,120.0,9.0,-3.0,-4.4,-0.9200000000000002,2.055,2.3,0.1699999999999999,402.5,3.872983346207417,2.0,-44.0,-47.0,1.215,1.34,-6.025,26.5,33.0,159.0,135.2,4.0,6.0,0.0,0.0,0.3314,0.0494,2559.0,2013-05-18 22:27:04,G07
2013-05-19,443.8,0.3224999999999999,38.69999999999999,8.933333333333332,-1.0999999999999996,-0.0091666666666666,9.4,8.1,1.3000000000000007,9.0,0.0,0.0,True,2013-05-19 17:00:00,2013-05-19 19:00:00,120.0,9.0,1.9,-0.8,1.64,-1.0175,-0.29,-0.7289999999999999,387.75,25.747168129071333,18.7,-25.5,-36.0,2.41,4.09,1.875,28.5,37.0,171.0,138.5,4.0,6.0,0.0,0.0,0.296,0.045,1478.0,2013-05-19 20:04:04,G28
2013-05-20,444.9,0.6324999999999998,75.89999999999998,8.71111111111111,-1.3000000000000007,-0.0108333333333333,9.4,8.1,1.3000000000000007,9.0,0.0,0.0,True,2013-05-20 17:00:00,2013-05-20 19:00:00,120.0,9.0,-3.625,-3.8,-0.0499999999999999,1.1925,1.38,0.0069999999999999,403.75,2.362907813126304,-1.1,-13.0,-14.0,1.5750000000000002,1.75,1.075,21.5,23.0,129.0,135.2,4.0,6.0,0.0,0.0,0.3652,0.0477,1603.0,2013-05-20 19:36:04,G17
2013-05-21,,,,,,,,,,0.0,,,False,,,,0.0,-2.5250000000000004,-3.2,-0.4899999999999999,0.6499999999999999,1.16,0.4199999999999999,448.75,14.795832746644123,11.3,-8.5,-13.0,1.4825,2.31,2.4750000000000005,16.5,23.0,99.0,128.4,4.0,6.0,,,,,,,
2013-05-22,,,,,,,,,,0.0,,,False,,,,0.0,0.85,-0.6,1.1,0.5349999999999999,1.05,-0.368,449.0,18.239152027072603,8.8,-16.25,-21.0,1.0925,1.24,-5.5,25.0,27.0,150.0,136.7,4.0,6.0,,,,,,,
2013-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.3947,0.0469,2515.0,2013-05-23 23:54:04,G12
2013-05-24,,,,,,,,,,0.0,0.0,-90.0,False,2013-05-24 17:00:00,2013-05-24 17:30:00,,3.0,1.5499999999999998,-3.4,-4.039999999999999,0.01,1.78,1.524,538.5,8.18535277187245,-6.0,-21.75,-27.0,5.66,6.28,-4.175000000000001,50.0,57.0,300.0,130.6,4.0,6.0,0.0,0.0,0.3634,0.0483,2508.0,2013-05-24 23:49:04,G12
2013-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.3695,0.0453,2506.0,2013-05-25 23:45:04,G12
2013-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.3906,0.0451,2504.0,2013-05-26 23:40:04,G12
2013-05-27,,,,,,,,,,0.0,0.0,-90.0,False,2013-05-27 17:00:00,2013-05-27 17:30:00,,2.0,0.725,-0.1,-0.01,-0.105,0.63,0.238,696.5,4.654746681256314,-1.6,-29.25,-32.0,1.31,1.57,-1.675,31.5,40.0,189.0,113.1,4.0,6.0,1.0,1.0,0.4417,0.0467,2500.0,2013-05-27 23:36:04,G12
2013-05-28,,,,,,,,,,0.0,0.0,-90.0,False,2013-05-28 17:00:00,2013-05-28 17:30:00,,2.0,-0.125,-0.5,0.27,0.2075,0.44,-0.1689999999999999,620.75,21.86892772862904,-16.5,-20.75,-22.0,0.4049999999999999,0.49,-0.575,3.5,7.0,21.0,107.6,4.0,6.0,1.0,1.0,0.4431,0.0462,2496.0,2013-05-28 23:33:04,G12
2013-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.3821,0.0464,2437.0,2013-05-29 23:30:04,G12
2013-05-30,,,,,,,,,,0.0,0.0,-90.0,False,2013-05-30 17:00:00,2013-05-30 17:30:00,,2.0,0.0499999999999999,-0.2,0.2,0.1149999999999999,0.21,-0.08,350.25,9.912113800799505,-6.3,-10.5,-12.0,0.3849999999999999,0.49,-1.175,3.5,7.0,21.0,106.9,4.0,6.0,1.0,2.0,0.4956,0.0509,512.0,2013-05-30 23:24:04,G12
2013-05-31,,,,,,,,,,0.0,0.0,-90.0,False,2013-05-31 17:00:00,2013-05-31 17:30:00,,2.0,4.65,0.4,3.44,-0.84,0.8,-1.368,402.5,1.7320508075688772,0.8,7.5,5.0,9.85,11.69,-7.425000000000001,37.0,37.0,222.0,104.7,4.0,6.0,1.0,1.0,0.4959,0.0641,1377.0,2013-05-31 23:47:04,G10
2013-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.4459,0.0608,439.0,2013-06-01 23:16:04,G12
2013-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.3983,0.0484,1845.0,2013-06-02 23:12:04,G12
2013-06-03,,,,,,,,,,0.0,0.0,-75.0,False,2013-06-03 17:00:00,2013-06-03 17:45:00,,4.0,-1.35,-1.7,0.02,0.8625,1.22,0.101,638.25,4.856267428111155,-3.1,-22.75,-25.0,1.5075,1.54,-0.2749999999999999,28.5,30.0,171.0,115.0,4.0,6.0,1.0,2.0,0.4888,0.0509,2406.0,2013-06-03 23:07:04,G12
2013-06-04,,,,,,,,,,0.0,0.0,-90.0,False,2013-06-04 17:00:00,2013-06-04 17:30:00,,3.0,-1.4249999999999998,-2.8,0.0699999999999999,0.5725,1.38,-0.097,554.0,5.228129047119374,-2.6,-10.75,-14.0,1.4275,1.51,1.15,22.0,27.0,132.0,113.1,4.0,6.0,1.0,3.0,0.4682,0.0496,2476.0,2013-06-04 23:02:04,G12
2013-06-05,379.0,0.3724999999999999,44.69999999999999,9.272222222222222,-0.3499999999999996,-0.0029166666666666,9.7,8.9,0.7999999999999989,9.0,0.0,0.0,True,2013-06-05 17:00:00,2013-06-05 19:00:00,120.0,9.0,-1.2,-2.0,0.4599999999999999,0.3525,0.79,-0.233,484.25,6.18465843842649,-4.1,-23.5,-26.0,1.005,1.03,1.525,11.5,13.0,69.0,112.1,4.0,6.0,1.0,1.0,0.4344,0.0493,2471.0,2013-06-05 22:59:04,G12
2013-06-06,401.1,0.4850000000000004,58.200000000000045,8.35,-0.0999999999999996,-0.0008333333333333,8.5,8.2,0.3000000000000007,4.0,0.0,0.0,True,2013-06-06 17:00:00,2013-06-06 19:00:00,120.0,4.0,-10.475,-12.2,-0.99,5.022499999999999,5.26,0.1229999999999999,453.75,7.675719293112969,-4.9,-60.25,-64.0,1.1825,1.45,-3.5249999999999995,43.5,47.0,261.0,112.3,4.0,6.0,1.0,11.0,0.7131,0.0774,305.0,2013-06-06 22:53:14,G15
2013-06-07,,,,,,,,,,0.0,75.0,-15.0,False,2013-06-07 18:15:00,2013-06-07 18:45:00,,3.0,7.275,4.7,-1.2500000000000002,-2.9800000000000004,-1.62,0.632,403.25,2.753785273643051,2.1,-25.5,-28.0,2.9925,3.07,1.3,15.0,17.0,90.0,113.1,4.0,6.0,,,,,,,
2013-06-08,,,,,,,,,,0.0,75.0,0.0,False,2013-06-08 18:15:00,2013-06-08 19:00:00,,4.0,0.425,0.2,-0.05,-0.22,-0.12,0.0239999999999999,408.75,3.4034296427770228,-0.3,-14.5,-16.0,2.09,2.18,0.6,6.5,10.0,39.0,106.3,4.0,6.0,,,,,,,
2013-06-09,,,,,,,,,,0.0,75.0,0.0,False,2013-06-09 18:15:00,2013-06-09 19:00:00,,3.0,-1.125,-4.0,-0.41,0.1625,1.3,0.283,346.0,3.829708431025352,-2.8,-10.0,-11.0,1.51,1.7,2.3,23.0,23.0,138.0,99.0,4.0,6.0,,,,,,,
2013-06-10,,,,,,,,,,0.0,0.0,-15.0,False,2013-06-10 17:00:00,2013-06-10 18:45:00,,8.0,3.075,2.5,-0.3099999999999999,-1.4925,-1.29,0.115,372.0,7.52772652709081,5.2,-12.75,-14.0,1.1075,1.4,4.15,10.0,17.0,60.0,96.2,4.0,6.0,1.0,4.0,0.4516,0.0498,2453.0,2013-06-10 23:11:04,G24
2013-06-11,,,,,,,,,,0.0,30.0,0.0,False,2013-06-11 17:30:00,2013-06-11 19:00:00,,5.0,-1.675,-3.2,-0.29,0.315,1.05,0.192,412.75,7.5,5.5,-13.75,-16.0,1.5325,1.68,3.775,13.0,13.0,78.0,92.3,4.0,6.0,1.0,2.0,0.4356,0.05,2444.0,2013-06-11 22:35:04,G12
2013-06-12,381.4,0.1741666666666669,20.90000000000004,7.711111111111112,-1.7000000000000002,-0.0141666666666666,8.5,6.8,1.7000000000000002,9.0,0.0,0.0,True,2013-06-12 17:00:00,2013-06-12 19:00:00,120.0,9.0,-0.475,-1.5,-0.59,0.095,0.58,0.298,396.0,5.228129047119374,-3.8,-10.5,-15.0,0.5349999999999999,0.58,0.925,6.5,10.0,39.0,96.2,4.0,6.0,1.0,5.0,0.4722,0.0525,2436.0,2013-06-12 22:29:04,G12
2013-06-13,355.4,0.1875,22.5,8.241666666666667,0.6500000000000004,0.0054166666666666,8.5,7.65,0.8499999999999996,6.0,0.0,0.0,True,2013-06-13 17:00:00,2013-06-13 19:00:00,120.0,6.0,0.1,-0.2,-0.1,-0.0425,0.07,0.051,339.5,2.3804761428476167,-1.4,-5.5,-6.0,0.4875,0.54,0.0999999999999999,5.0,7.0,30.0,102.0,4.0,6.0,1.0,3.0,0.421,0.053,2427.0,2013-06-13 22:25:04,G12
2013-06-14,371.7,0.2458333333333333,29.5,7.55,-1.7000000000000002,-0.0141666666666666,8.4,6.7,1.7000000000000002,8.0,0.0,0.0,True,2013-06-14 17:00:00,2013-06-14 19:00:00,120.0,8.0,-3.45,-3.8,-0.2199999999999999,0.915,1.09,0.1,324.0,3.559026084010437,-0.6,-4.25,-8.0,0.9375,1.05,2.425,11.5,13.0,69.0,112.6,4.0,6.0,1.0,3.0,0.4448,0.0515,2421.0,2013-06-14 22:21:04,G12
2013-06-15,,,,,,,,,,0.0,30.0,0.0,False,2013-06-15 17:30:00,2013-06-15 19:00:00,,6.0,-1.35,-2.2,0.4599999999999999,0.59,0.91,-0.158,335.75,4.349329450233296,-3.3,-6.75,-8.0,0.8325,0.92,-2.0,6.5,10.0,39.0,114.5,4.0,6.0,1.0,1.0,0.4399,0.0515,2413.0,2013-06-15 22:18:04,G12
2013-06-16,,,,,,,,,,0.0,75.0,0.0,False,2013-06-16 18:15:00,2013-06-16 19:00:00,,4.0,-0.25,-1.2,-0.2,0.3275,0.58,0.0469999999999999,330.25,5.5,-3.3,0.75,-2.0,0.615,0.83,-3.55,5.0,7.0,30.0,119.7,4.0,6.0,0.0,0.0,0.3933,0.0523,2382.0,2013-06-16 22:12:04,G12
2013-06-17,336.4,0.3391666666666665,40.69999999999999,6.922222222222223,-0.75,-0.00625,7.5,6.1,1.4000000000000004,9.0,0.0,0.0,True,2013-06-17 17:00:00,2013-06-17 19:00:00,120.0,9.0,0.2500000000000001,-1.4,-0.7,0.1325,0.56,0.165,283.75,7.544313531837517,-4.7,4.5,-1.0,0.6699999999999999,0.78,-3.6,7.0,7.0,42.0,127.8,4.0,6.0,1.0,1.0,0.4379,0.0529,2405.0,2013-06-17 22:11:04,G12
2013-06-18,391.9,0.0824999999999998,9.899999999999975,8.21875,-1.049999999999999,-0.0087499999999999,9.2,6.8,2.3999999999999995,8.0,0.0,0.0,True,2013-06-18 17:00:00,2013-06-18 19:00:00,120.0,8.0,-0.4,-3.2,-1.6,0.27,1.02,0.4359999999999999,282.5,2.0816659994661326,0.2,-4.0,-12.0,0.9825000000000002,1.11,-2.925,10.0,13.0,60.0,128.8,4.0,6.0,1.0,2.0,0.4345,0.0514,2405.0,2013-06-18 22:05:04,G12
2013-06-19,368.1,0.1191666666666667,14.300000000000011,7.666666666666667,-0.3999999999999994,-0.0033333333333333,7.8,7.4,0.3999999999999994,6.0,0.0,0.0,True,2013-06-19 17:00:00,2013-06-19 19:00:00,120.0,6.0,-4.65,-6.5,-1.4,1.6425,2.22,0.4370000000000001,292.0,10.708252269472672,7.6,0.75,-4.0,2.775,3.86,-5.35,15.0,20.0,90.0,127.4,4.0,6.0,1.0,1.0,0.4573,0.0534,2404.0,2013-06-19 22:02:04,G12
2013-06-20,311.3,0.2775000000000001,33.30000000000001,6.48,-0.7000000000000002,-0.0058333333333333,7.2,5.8,1.4000000000000004,5.0,0.0,0.0,True,2013-06-20 17:00:00,2013-06-20 19:00:00,120.0,5.0,-0.475,-4.5,-3.15,0.62,2.24,1.2440000000000002,484.5,8.504900548115382,4.4,-9.75,-12.0,4.1675,5.24,-4.25,38.0,43.0,228.0,130.5,4.0,6.0,0.0,0.0,0.3998,0.055,2406.0,2013-06-20 20:32:04,G04
2013-06-21,379.9,0.0175000000000001,2.1000000000000227,7.012499999999999,-0.5999999999999996,-0.0049999999999999,7.6,6.8,0.7999999999999998,8.0,0.0,0.0,True,2013-06-21 17:00:00,2013-06-21 19:00:00,120.0,8.0,-0.0249999999999999,-1.0,-0.1699999999999999,0.3725,0.77,-0.159,574.5,14.753530650887152,-7.8,-22.5,-27.0,1.6525,1.96,-3.35,33.5,37.0,201.0,137.6,4.0,6.0,0.0,0.0,0.357,0.0564,2410.0,2013-06-21 21:53:04,G12
2013-06-22,,,,,,,,,,0.0,15.0,0.0,False,2013-06-22 17:15:00,2013-06-22 19:00:00,,7.0,-0.725,-2.5,0.99,0.48,1.57,-0.5980000000000001,606.75,13.937359864766352,4.5,-24.0,-30.0,1.0075,1.11,-0.75,30.0,33.0,180.0,134.2,4.0,6.0,0.0,0.0,0.3765,0.0576,2240.0,2013-06-22 21:50:04,G12
2013-06-23,,,,,,,,,,0.0,15.0,-15.0,False,2013-06-23 17:15:00,2013-06-23 18:45:00,,6.0,-1.175,-3.5,1.53,1.0675,2.45,-0.9190000000000002,575.25,10.5,-7.1,-34.25,-38.0,1.55,1.61,-4.25,31.5,33.0,189.0,132.4,4.0,6.0,1.0,2.0,0.4527,0.0573,2367.0,2013-06-23 20:22:04,G04
2013-06-24,424.0,0.2349999999999999,28.19999999999999,8.77142857142857,-1.5999999999999996,-0.0133333333333333,9.5,7.9,1.5999999999999996,7.0,0.0,0.0,True,2013-06-24 17:00:00,2013-06-24 19:00:00,120.0,7.0,-2.425,-3.2,0.49,1.58,1.92,-0.2599999999999999,539.5,7.047458170621991,0.0,-46.0,-49.0,0.755,0.82,-3.4,35.0,43.0,210.0,124.6,4.0,6.0,0.0,0.0,0.3686,0.0581,2360.0,2013-06-24 22:25:04,G28
2013-06-25,420.5,-0.1033333333333336,-12.400000000000034,7.933333333333334,-1.8000000000000007,-0.015,8.8,7.0,1.8000000000000007,9.0,0.0,0.0,True,2013-06-25 17:00:00,2013-06-25 19:00:00,120.0,9.0,0.1,-0.2,-0.1,0.0225,0.15,0.059,485.5,4.795831523312719,-3.6,-19.5,-23.0,0.4524999999999999,0.47,-0.925,15.0,17.0,90.0,112.9,4.0,6.0,0.0,0.0,0.285,0.0453,302.0,2013-06-25 19:32:04,G26
2013-06-26,384.5,0.4166666666666667,50.0,7.011111111111111,-0.6500000000000004,-0.0054166666666666,7.4,6.3,1.1000000000000003,9.0,0.0,0.0,True,2013-06-26 17:00:00,2013-06-26 19:00:00,120.0,9.0,-1.2,-2.0,0.4599999999999999,0.58,0.94,-0.212,404.5,5.802298395176403,-4.0,-18.25,-19.0,0.5674999999999999,0.57,-1.725,3.0,3.0,18.0,110.1,4.0,6.0,0.0,0.0,0.3721,0.0594,997.0,2013-06-26 21:33:04,G12
2013-06-27,367.3,0.1175000000000001,14.100000000000025,6.966666666666668,-0.5,-0.0041666666666666,7.2,6.7,0.5,6.0,0.0,0.0,True,2013-06-27 17:00:00,2013-06-27 19:00:00,120.0,6.0,-2.6,-3.9,-0.2799999999999999,1.415,1.77,-0.0259999999999999,425.0,4.69041575982343,-3.0,-1.75,-5.0,5.654999999999999,9.42,-5.3500000000000005,23.5,27.0,141.0,102.9,4.0,6.0,0.0,0.0,0.3638,0.0576,2311.0,2013-06-27 23:49:04,G17
2013-06-28,,,,,,,,,,0.0,15.0,0.0,False,2013-06-28 17:15:00,2013-06-28 19:00:00,,5.0,-11.2,-12.0,-0.4800000000000002,4.3375,4.57,0.087,385.75,2.753785273643051,-2.1,-86.25,-95.0,2.33,2.93,-1.075,45.0,47.0,270.0,104.3,4.0,6.0,1.0,8.0,0.6357,0.0787,2362.0,2013-06-28 20:21:04,G04
2013-06-29,376.8,0.2616666666666669,31.40000000000004,8.042857142857143,0.1000000000000005,0.0008333333333333,8.3,7.8,0.5000000000000009,7.0,0.0,0.0,True,2013-06-29 17:00:00,2013-06-29 19:00:00,120.0,7.0,-0.95,-3.3,-1.0,0.63,1.78,0.642,453.25,7.88986691902975,5.1,-50.75,-62.0,3.24,3.46,-3.575,40.0,43.0,240.0,103.6,4.0,6.0,1.0,3.0,0.4778,0.0619,2351.0,2013-06-29 21:20:04,G15
2013-06-30,,,,,,,,,,0.0,,,False,,,,0.0,-2.125,-2.8,0.09,0.9525,1.29,-0.045,535.0,6.97614984548545,3.4,-40.75,-42.0,1.08,1.14,2.975,25.0,27.0,150.0,106.3,4.0,6.0,,,,,,,
2013-07-01,,,,,,,,,,0.0,75.0,0.0,False,2013-07-01 18:15:00,2013-07-01 19:00:00,,4.0,1.45,1.0,-0.22,-0.695,-0.43,0.142,446.5,13.178264933847196,-10.0,-18.25,-22.0,0.875,1.05,0.85,6.5,10.0,39.0,111.4,4.0,6.0,0.0,0.0,0.3687,0.0591,2328.0,2013-07-01 21:48:04,G24
2013-07-02,,,,,,,,,,0.0,75.0,0.0,False,2013-07-02 18:15:00,2013-07-02 19:00:00,,4.0,0.1,-1.2,0.32,-0.09,0.44,-0.1159999999999999,398.25,5.123475382979799,-3.7,-9.0,-10.0,0.715,0.77,1.25,10.0,10.0,60.0,118.1,4.0,6.0,0.0,0.0,0.3884,0.0587,2320.0,2013-07-02 23:18:04,G05
2013-07-03,396.4,0.4941666666666667,59.30000000000001,7.542857142857144,-0.6000000000000005,-0.005,8.0,7.1,0.9000000000000004,7.0,0.0,0.0,True,2013-07-03 17:00:00,2013-07-03 19:00:00,120.0,7.0,-0.85,-1.9,-0.8800000000000001,0.24,0.67,0.3419999999999999,369.75,6.994045086119096,-1.1,-6.75,-10.0,1.24,1.42,2.125,13.5,17.0,81.0,128.7,4.0,6.0,0.0,0.0,0.3789,0.0601,1090.0,2013-07-03 23:10:04,G05
2013-07-04,377.8,0.0733333333333334,8.800000000000011,7.666666666666667,-2.4000000000000004,-0.02,8.8,6.4,2.4000000000000004,9.0,0.0,0.0,True,2013-07-04 17:00:00,2013-07-04 19:00:00,120.0,9.0,-1.225,-2.9,-0.43,0.42,1.09,0.146,373.0,4.83045891539648,-3.0,7.5,1.0,2.8725,3.12,1.225,15.0,17.0,90.0,142.3,4.0,6.0,0.0,0.0,0.3662,0.0582,2296.0,2013-07-04 20:56:04,G12
2013-07-05,388.4,0.1449999999999998,17.399999999999977,7.7444444444444445,-1.1999999999999993,-0.0099999999999999,8.1,6.9,1.1999999999999993,9.0,0.0,0.0,True,2013-07-05 17:00:00,2013-07-05 19:00:00,120.0,9.0,-4.35,-9.7,-2.76,1.285,3.28,1.02,358.75,1.707825127659933,-1.1,-6.75,-10.0,0.9,1.08,10.075,27.0,37.0,162.0,145.6,4.0,6.0,0.0,0.0,0.3283,0.0558,211.0,2013-07-05 23:50:04,G29
2013-07-06,398.1,0.2208333333333333,26.5,7.477777777777778,-1.2999999999999998,-0.0108333333333333,8.5,6.8,1.7000000000000002,9.0,0.0,0.0,True,2013-07-06 17:00:00,2013-07-06 19:00:00,120.0,9.0,-5.075,-6.2,0.19,1.7200000000000002,2.08,-0.07,320.25,3.593976442141304,-2.5,-69.25,-82.0,1.0425,1.16,-4.699999999999999,35.0,40.0,210.0,138.7,4.0,6.0,0.0,0.0,0.362,0.0593,2276.0,2013-07-06 20:48:04,G12
2013-07-07,388.8,0.2224999999999999,26.69999999999999,7.28888888888889,-0.8999999999999995,-0.0074999999999999,7.8,6.7,1.0999999999999996,9.0,0.0,0.0,True,2013-07-07 17:00:00,2013-07-07 19:00:00,120.0,9.0,3.0500000000000003,2.4,-0.4800000000000001,-0.975,-0.76,0.154,292.75,2.362907813126304,-1.7,-18.0,-19.0,1.5225,1.65,4.824999999999999,5.0,7.0,30.0,129.8,4.0,6.0,0.0,0.0,0.3914,0.0593,2271.0,2013-07-07 22:57:04,G05
2013-07-08,340.4,0.1966666666666668,23.600000000000023,8.5,-2.1,-0.0174999999999999,9.5,7.4,2.1,9.0,0.0,0.0,True,2013-07-08 17:00:00,2013-07-08 19:00:00,120.0,9.0,1.75,-0.6,0.9600000000000002,-0.6074999999999999,0.12,-0.303,309.75,5.852349955359813,4.3,-7.75,-10.0,1.5575,1.75,3.6,7.0,7.0,42.0,123.3,4.0,6.0,1.0,1.0,0.4157,0.0613,2265.0,2013-07-08 22:53:04,G05
2013-07-09,375.2,0.2050000000000001,24.600000000000023,7.855555555555554,-0.9000000000000004,-0.0075,8.2,7.1,1.0999999999999996,9.0,0.0,0.0,True,2013-07-09 17:00:00,2013-07-09 19:00:00,120.0,9.0,0.875,-4.7,-4.23,-0.5800000000000001,1.63,1.7280000000000002,397.75,8.180260794538684,-5.9,7.25,3.0,3.1100000000000003,4.07,11.125,33.0,33.0,198.0,124.0,4.0,6.0,0.0,0.0,0.3636,0.0584,1077.0,2013-07-09 22:44:04,G05
2013-07-10,434.0,0.6516666666666666,78.19999999999999,7.588888888888889,-1.6000000000000003,-0.0133333333333333,8.4,5.8,2.6000000000000005,9.0,0.0,0.0,True,2013-07-10 17:00:00,2013-07-10 19:00:00,120.0,9.0,-5.4,-6.5,0.7599999999999999,2.4075,2.93,-0.3510000000000001,457.5,7.593857166596345,-4.4,-46.5,-56.0,0.8275,0.98,4.025,38.0,43.0,228.0,121.9,4.0,6.0,0.0,0.0,0.3251,0.0591,406.0,2013-07-10 19:11:04,G04
2013-07-11,389.8,0.3483333333333334,41.80000000000001,5.683333333333334,-1.3500000000000003,-0.01125,6.95,4.6,2.3500000000000005,9.0,0.0,0.0,True,2013-07-11 17:00:00,2013-07-11 19:00:00,120.0,9.0,-2.35,-3.9,1.0799999999999998,1.05,1.79,-0.494,457.5,5.446711546122731,1.6,-34.0,-41.0,0.71,1.02,1.7000000000000002,33.5,47.0,201.0,117.1,4.0,6.0,,,,,,,
2013-07-12,379.9,-0.0341666666666663,-4.099999999999966,8.527777777777779,-1.3500000000000003,-0.01125,9.1,7.3,1.7999999999999998,9.0,0.0,0.0,True,2013-07-12 17:00:00,2013-07-12 19:00:00,120.0,9.0,1.875,0.0,-0.0699999999999999,-1.04,-0.15,0.042,498.75,7.762087348130012,4.1,-11.5,-16.0,1.33,1.57,9.55,26.5,30.0,159.0,121.6,4.0,6.0,0.0,0.0,0.389,0.0628,217.0,2013-07-12 21:18:04,G09
2013-07-13,380.1,0.2725000000000003,32.700000000000045,8.472222222222221,-0.25,-0.0020833333333333,9.1,8.1,1.0,9.0,0.0,0.0,True,2013-07-13 17:00:00,2013-07-13 19:00:00,120.0,9.0,-4.625,-6.3,-0.23,2.0,2.6,0.04,416.0,8.04155872120988,-5.2,-27.0,-27.0,0.4975,0.63,-11.15,20.0,23.0,120.0,117.8,4.0,6.0,0.0,0.0,0.3732,0.0546,637.0,2013-07-13 20:18:04,G12
2013-07-14,427.7,0.5708333333333333,68.5,6.316666666666666,-1.5500000000000007,-0.0129166666666666,7.15,5.6,1.5500000000000007,9.0,0.0,0.0,True,2013-07-14 17:00:00,2013-07-14 19:00:00,120.0,9.0,-8.525,-10.1,1.47,3.25,3.86,-0.564,381.0,0.816496580927726,-0.4,-78.25,-81.0,1.8175,2.62,2.2,45.0,50.0,270.0,116.7,4.0,6.0,0.0,0.0,0.3936,0.0592,850.0,2013-07-14 22:24:04,G05
2013-07-15,365.4,0.2875,34.5,9.155555555555557,-1.0,-0.0083333333333333,10.2,8.6,1.5999999999999996,9.0,0.0,0.0,True,2013-07-15 17:00:00,2013-07-15 19:00:00,120.0,9.0,1.15,-0.4,1.06,-0.435,0.16,-0.4039999999999999,383.0,3.915780041490244,-3.0,-31.5,-35.0,1.4775,1.55,2.775,17.0,17.0,102.0,117.9,4.0,6.0,0.0,0.0,0.2508,0.0585,260.0,2013-07-15 19:09:04,G04
